fecha_dato,jugador_id,jugador_nombre,sexo,ganancias_conocidas_eur,n_torneos_con_premio_conocido,alcance,fuente_txt,publicable
2026-09-21,J2dcff75f4f,Agustin Tapia,M,310700,16,"Cifras reales de 72 torneos (padelearnings.com + padelfip.com), no una estimación genérica",padelearnings.com + padelfip.com + padelapi.org · elaboración propia,True
2026-09-21,J3f488c4efa,Arturo Coello,M,310700,16,"Cifras reales de 72 torneos (padelearnings.com + padelfip.com), no una estimación genérica",padelearnings.com + padelfip.com + padelapi.org · elaboración propia,True
2026-09-21,J0a8d738816,Federico Chingotto,M,271400,17,"Cifras reales de 72 torneos (padelearnings.com + padelfip.com), no una estimación genérica",padelearnings.com + padelfip.com + padelapi.org · elaboración propia,True
2026-09-21,J66d1d4c075,Alejandro Galan,M,271400,17,"Cifras reales de 72 torneos (padelearnings.com + padelfip.com), no una estimación genérica",padelearnings.com + padelfip.com + padelapi.org · elaboración propia,True
2026-09-21,Jb51fbc4724,Juan Lebron,M,241650,17,"Cifras reales de 72 torneos (padelearnings.com + padelfip.com), no una estimación genérica",padelearnings.com + padelfip.com + padelapi.org · elaboración propia,True
2026-09-21,J453f6bce43,Gemma Triay Pons,F,194450,17,"Cifras reales de 72 torneos (padelearnings.com + padelfip.com), no una estimación genérica",padelearnings.com + padelfip.com + padelapi.org · elaboración propia,True
2026-09-21,Jff6d3cf766,Delfina Brea Senesi,F,194450,17,"Cifras reales de 72 torneos (padelearnings.com + padelfip.com), no una estimación genérica",padelearnings.com + padelfip.com + padelapi.org · elaboración propia,True
2026-09-21,J18715ac34f,Ariana Sanchez Fallada,F,146800,15,"Cifras reales de 72 torneos (padelearnings.com + padelfip.com), no una estimación genérica",padelearnings.com + padelfip.com + padelapi.org · elaboración propia,True
2026-09-21,J887dfc4637,Andrea Ustero Prieto,F,146800,15,"Cifras reales de 72 torneos (padelearnings.com + padelfip.com), no una estimación genérica",padelearnings.com + padelfip.com + padelapi.org · elaboración propia,True
2026-09-21,J2fc77d0946,Beatriz Gonzalez Fernandez,F,137960,17,"Cifras reales de 72 torneos (padelearnings.com + padelfip.com), no una estimación genérica",padelearnings.com + padelfip.com + padelapi.org · elaboración propia,True
2026-09-21,J5ebf306496,Paula Josemaria Martin,F,137960,17,"Cifras reales de 72 torneos (padelearnings.com + padelfip.com), no una estimación genérica",padelearnings.com + padelfip.com + padelapi.org · elaboración propia,True
2026-09-21,Ja3e8b6dc19,Leandro Augsburger,M,126225,17,"Cifras reales de 72 torneos (padelearnings.com + padelfip.com), no una estimación genérica",padelearnings.com + padelfip.com + padelapi.org · elaboración propia,True
2026-09-21,Jb5a85c23c4,Leo Augsburger,M,115425,15,"Cifras reales de 72 torneos (padelearnings.com + padelfip.com), no una estimación genérica",padelearnings.com + padelfip.com + padelapi.org · elaboración propia,True
2026-09-21,J33fad4cb39,Claudia Fernandez Sanchez,F,105819,17,"Cifras reales de 72 torneos (padelearnings.com + padelfip.com), no una estimación genérica",padelearnings.com + padelfip.com + padelapi.org · elaboración propia,True
2026-09-21,J57d012fc0b,Juan Tello,M,103438,17,"Cifras reales de 72 torneos (padelearnings.com + padelfip.com), no una estimación genérica",padelearnings.com + padelfip.com + padelapi.org · elaboración propia,True
2026-09-21,Jb052556244,Miguel Yanguas,M,101960,18,"Cifras reales de 72 torneos (padelearnings.com + padelfip.com), no una estimación genérica",padelearnings.com + padelfip.com + padelapi.org · elaboración propia,True
2026-09-21,J1063047d41,Martina Calvo Santamaria,F,96728,17,"Cifras reales de 72 torneos (padelearnings.com + padelfip.com), no una estimación genérica",padelearnings.com + padelfip.com + padelapi.org · elaboración propia,True
2026-09-21,J3966e75e7d,Franco Stupaczuk,M,95584,18,"Cifras reales de 72 torneos (padelearnings.com + padelfip.com), no una estimación genérica",padelearnings.com + padelfip.com + padelapi.org · elaboración propia,True
2026-09-21,J7d49be48b2,Javier Garcia,M,91429,20,"Cifras reales de 72 torneos (padelearnings.com + padelfip.com), no una estimación genérica",padelearnings.com + padelfip.com + padelapi.org · elaboración propia,True
2026-09-21,Jcc0712754f,Francisco Navarro,M,86560,17,"Cifras reales de 72 torneos (padelearnings.com + padelfip.com), no una estimación genérica",padelearnings.com + padelfip.com + padelapi.org · elaboración propia,True
2026-09-21,J864f354a52,Martin Di Nenno,M,85185,19,"Cifras reales de 72 torneos (padelearnings.com + padelfip.com), no una estimación genérica",padelearnings.com + padelfip.com + padelapi.org · elaboración propia,True
2026-09-21,Je4f541002b,Francisco Guerrero,M,82839,19,"Cifras reales de 72 torneos (padelearnings.com + padelfip.com), no una estimación genérica",padelearnings.com + padelfip.com + padelapi.org · elaboración propia,True
2026-09-21,J5a04c3480e,Alejandra Alonso De Villa,F,78043,19,"Cifras reales de 72 torneos (padelearnings.com + padelfip.com), no una estimación genérica",padelearnings.com + padelfip.com + padelapi.org · elaboración propia,True
2026-09-21,J1eaf117310,Alejandro Arroyo,M,75547,23,"Cifras reales de 72 torneos (padelearnings.com + padelfip.com), no una estimación genérica",padelearnings.com + padelfip.com + padelapi.org · elaboración propia,True
2026-09-21,Jc86618f5bb,Jorge Nieto,M,75309,17,"Cifras reales de 72 torneos (padelearnings.com + padelfip.com), no una estimación genérica",padelearnings.com + padelfip.com + padelapi.org · elaboración propia,True
2026-09-21,Jb5dae7e68e,Juanlu Esbri,M,74371,19,"Cifras reales de 72 torneos (padelearnings.com + padelfip.com), no una estimación genérica",padelearnings.com + padelfip.com + padelapi.org · elaboración propia,True
2026-09-21,J58eb0b527a,Sofia Araujo,F,73894,17,"Cifras reales de 72 torneos (padelearnings.com + padelfip.com), no una estimación genérica",padelearnings.com + padelfip.com + padelapi.org · elaboración propia,True
2026-09-21,J1748c0edca,Veronica Virseda,F,71576,19,"Cifras reales de 72 torneos (padelearnings.com + padelfip.com), no una estimación genérica",padelearnings.com + padelfip.com + padelapi.org · elaboración propia,True
2026-09-21,J03644b2521,Jon Sanz,M,70683,18,"Cifras reales de 72 torneos (padelearnings.com + padelfip.com), no una estimación genérica",padelearnings.com + padelfip.com + padelapi.org · elaboración propia,True
2026-09-21,Je9aa878b34,Momo Gonzalez,M,67835,18,"Cifras reales de 72 torneos (padelearnings.com + padelfip.com), no una estimación genérica",padelearnings.com + padelfip.com + padelapi.org · elaboración propia,True
2026-09-21,J5dfae7a361,Javier Leal,M,66733,19,"Cifras reales de 72 torneos (padelearnings.com + padelfip.com), no una estimación genérica",padelearnings.com + padelfip.com + padelapi.org · elaboración propia,True
2026-09-21,Jfc519aa41a,Javier Barahona,M,65956,19,"Cifras reales de 72 torneos (padelearnings.com + padelfip.com), no una estimación genérica",padelearnings.com + padelfip.com + padelapi.org · elaboración propia,True
2026-09-21,J824a242f52,Marta Ortega Gallego,F,64803,17,"Cifras reales de 72 torneos (padelearnings.com + padelfip.com), no una estimación genérica",padelearnings.com + padelfip.com + padelapi.org · elaboración propia,True
2026-09-21,J3ca24067a4,Lucas Campagnolo,M,62491,16,"Cifras reales de 72 torneos (padelearnings.com + padelfip.com), no una estimación genérica",padelearnings.com + padelfip.com + padelapi.org · elaboración propia,True
2026-09-21,J4ed9611095,Marina Guinart,F,58482,16,"Cifras reales de 72 torneos (padelearnings.com + padelfip.com), no una estimación genérica",padelearnings.com + padelfip.com + padelapi.org · elaboración propia,True
2026-09-21,J03d496b53b,Claudia Jensen,F,58019,16,"Cifras reales de 72 torneos (padelearnings.com + padelfip.com), no una estimación genérica",padelearnings.com + padelfip.com + padelapi.org · elaboración propia,True
2026-09-21,Jedaaaa96d1,Tamara Icardo Alcorisa,F,58019,16,"Cifras reales de 72 torneos (padelearnings.com + padelfip.com), no una estimación genérica",padelearnings.com + padelfip.com + padelapi.org · elaboración propia,True
2026-09-21,Jd258277803,Jairo Bautista,M,57802,20,"Cifras reales de 72 torneos (padelearnings.com + padelfip.com), no una estimación genérica",padelearnings.com + padelfip.com + padelapi.org · elaboración propia,True
2026-09-21,J9a0153a6ab,Inigo Jofre,M,57670,21,"Cifras reales de 72 torneos (padelearnings.com + padelfip.com), no una estimación genérica",padelearnings.com + padelfip.com + padelapi.org · elaboración propia,True
2026-09-21,J9f791e7872,Eduardo Alonso,M,55390,16,"Cifras reales de 72 torneos (padelearnings.com + padelfip.com), no una estimación genérica",padelearnings.com + padelfip.com + padelapi.org · elaboración propia,True
2026-09-21,Jb00374b105,Maximiliano Arce,M,53703,16,"Cifras reales de 72 torneos (padelearnings.com + padelfip.com), no una estimación genérica",padelearnings.com + padelfip.com + padelapi.org · elaboración propia,True
2026-09-21,Jd365378064,Alejandra Salazar Bengoechea,F,53688,20,"Cifras reales de 72 torneos (padelearnings.com + padelfip.com), no una estimación genérica",padelearnings.com + padelfip.com + padelapi.org · elaboración propia,True
2026-09-21,J46732aee41,Lucas Bergamini,M,53320,19,"Cifras reales de 72 torneos (padelearnings.com + padelfip.com), no una estimación genérica",padelearnings.com + padelfip.com + padelapi.org · elaboración propia,True
2026-09-21,Je87f67ed72,Javier Garrido,M,53320,19,"Cifras reales de 72 torneos (padelearnings.com + padelfip.com), no una estimación genérica",padelearnings.com + padelfip.com + padelapi.org · elaboración propia,True
2026-09-21,Jf4442bd585,Edu Alonso,M,53140,16,"Cifras reales de 72 torneos (padelearnings.com + padelfip.com), no una estimación genérica",padelearnings.com + padelfip.com + padelapi.org · elaboración propia,True
2026-09-21,J6d1ce958c7,Aimar Goñi Lacabe,M,51452,16,"Cifras reales de 72 torneos (padelearnings.com + padelfip.com), no una estimación genérica",padelearnings.com + padelfip.com + padelapi.org · elaboración propia,True
2026-09-21,J8dc6db961d,Sanyo Gutierrez,M,49350,20,"Cifras reales de 72 torneos (padelearnings.com + padelfip.com), no una estimación genérica",padelearnings.com + padelfip.com + padelapi.org · elaboración propia,True
2026-09-21,J0f2f57e2e9,Aimar Goñi,M,48671,15,"Cifras reales de 72 torneos (padelearnings.com + padelfip.com), no una estimación genérica",padelearnings.com + padelfip.com + padelapi.org · elaboración propia,True
2026-09-21,Jc701a92c41,Jose Antonio Diestro,M,48515,21,"Cifras reales de 72 torneos (padelearnings.com + padelfip.com), no una estimación genérica",padelearnings.com + padelfip.com + padelapi.org · elaboración propia,True
2026-09-21,J346977ce43,Marina Guinart España,F,47876,17,"Cifras reales de 72 torneos (padelearnings.com + padelfip.com), no una estimación genérica",padelearnings.com + padelfip.com + padelapi.org · elaboración propia,True
2026-09-21,J5554679337,Alejandro Ruiz,M,47079,17,"Cifras reales de 72 torneos (padelearnings.com + padelfip.com), no una estimación genérica",padelearnings.com + padelfip.com + padelapi.org · elaboración propia,True
2026-09-21,Jc7e7f6afc3,Alex Ruiz,M,46560,18,"Cifras reales de 72 torneos (padelearnings.com + padelfip.com), no una estimación genérica",padelearnings.com + padelfip.com + padelapi.org · elaboración propia,True
2026-09-21,J1bbe9fa09a,Jose Jimenez,M,45386,17,"Cifras reales de 72 torneos (padelearnings.com + padelfip.com), no una estimación genérica",padelearnings.com + padelfip.com + padelapi.org · elaboración propia,True
2026-09-21,Jc15557af2d,Aranzazu Osoro Ulrich,F,45099,20,"Cifras reales de 72 torneos (padelearnings.com + padelfip.com), no una estimación genérica",padelearnings.com + padelfip.com + padelapi.org · elaboración propia,True
2026-09-21,J0ee772b698,Francisco Cabeza Teres,M,42514,13,"Cifras reales de 72 torneos (padelearnings.com + padelfip.com), no una estimación genérica",padelearnings.com + padelfip.com + padelapi.org · elaboración propia,True
2026-09-21,J957fcb5137,Tino Libaak,M,42249,19,"Cifras reales de 72 torneos (padelearnings.com + padelfip.com), no una estimación genérica",padelearnings.com + padelfip.com + padelapi.org · elaboración propia,True
2026-09-21,J139c18aa02,Tolito Aguirre,M,41958,20,"Cifras reales de 72 torneos (padelearnings.com + padelfip.com), no una estimación genérica",padelearnings.com + padelfip.com + padelapi.org · elaboración propia,True
2026-09-21,J8c4ee6d30b,Raquel Eugenio Barrera,F,41670,19,"Cifras reales de 72 torneos (padelearnings.com + padelfip.com), no una estimación genérica",padelearnings.com + padelfip.com + padelapi.org · elaboración propia,True
2026-09-21,Jeb0073ee8d,Jose Jimenez Casas,M,41622,14,"Cifras reales de 72 torneos (padelearnings.com + padelfip.com), no una estimación genérica",padelearnings.com + padelfip.com + padelapi.org · elaboración propia,True
2026-09-21,J4db2cceab3,Beatriz Caldera Sanchez,F,41501,19,"Cifras reales de 72 torneos (padelearnings.com + padelfip.com), no una estimación genérica",padelearnings.com + padelfip.com + padelapi.org · elaboración propia,True
2026-09-21,J62d2c032e1,Carmen Goenaga Garcia,F,41501,19,"Cifras reales de 72 torneos (padelearnings.com + padelfip.com), no una estimación genérica",padelearnings.com + padelfip.com + padelapi.org · elaboración propia,True
2026-09-21,J6e9d5e3ab7,Patricia Llaguno Zielinski,F,41405,19,"Cifras reales de 72 torneos (padelearnings.com + padelfip.com), no una estimación genérica",padelearnings.com + padelfip.com + padelapi.org · elaboración propia,True
2026-09-21,J20c7a47bb1,Victoria Iglesias Segador,F,40827,20,"Cifras reales de 72 torneos (padelearnings.com + padelfip.com), no una estimación genérica",padelearnings.com + padelfip.com + padelapi.org · elaboración propia,True
2026-09-21,J5abf1f22ae,Nuria Rodriguez,F,40574,17,"Cifras reales de 72 torneos (padelearnings.com + padelfip.com), no una estimación genérica",padelearnings.com + padelfip.com + padelapi.org · elaboración propia,True
2026-09-21,Jffa0668f6e,Giulia Dal Pozzo,F,40574,17,"Cifras reales de 72 torneos (padelearnings.com + padelfip.com), no una estimación genérica",padelearnings.com + padelfip.com + padelapi.org · elaboración propia,True
2026-09-21,J1d22415cef,Maximiliano Arce Simo,M,40279,14,"Cifras reales de 72 torneos (padelearnings.com + padelfip.com), no una estimación genérica",padelearnings.com + padelfip.com + padelapi.org · elaboración propia,True
2026-09-21,J5fc53d9153,Gonzalo Alfonso,M,40097,19,"Cifras reales de 72 torneos (padelearnings.com + padelfip.com), no una estimación genérica",padelearnings.com + padelfip.com + padelapi.org · elaboración propia,True
2026-09-21,Jc4223aa1d9,Marta Barrera De La Fuente,F,38886,20,"Cifras reales de 72 torneos (padelearnings.com + padelfip.com), no una estimación genérica",padelearnings.com + padelfip.com + padelapi.org · elaboración propia,True
2026-09-21,J98f60d4348,Lorena Rufo Ortiz,F,38838,22,"Cifras reales de 72 torneos (padelearnings.com + padelfip.com), no una estimación genérica",padelearnings.com + padelfip.com + padelapi.org · elaboración propia,True
2026-09-21,Ja6c6dbc64b,Lucia Sainz Pelegri,F,38812,22,"Cifras reales de 72 torneos (padelearnings.com + padelfip.com), no una estimación genérica",padelearnings.com + padelfip.com + padelapi.org · elaboración propia,True
2026-09-21,J5aa55d3ebb,Alex Chozas,M,38679,18,"Cifras reales de 72 torneos (padelearnings.com + padelfip.com), no una estimación genérica",padelearnings.com + padelfip.com + padelapi.org · elaboración propia,True
2026-09-21,J30dcba36de,Javier Martinez,M,38516,12,"Cifras reales de 72 torneos (padelearnings.com + padelfip.com), no una estimación genérica",padelearnings.com + padelfip.com + padelapi.org · elaboración propia,True
2026-09-21,J71dafc1dee,Carolina Orsi,F,38301,18,"Cifras reales de 72 torneos (padelearnings.com + padelfip.com), no una estimación genérica",padelearnings.com + padelfip.com + padelapi.org · elaboración propia,True
2026-09-21,J076ace699f,Marc Sintes Villalonga,M,37615,13,"Cifras reales de 72 torneos (padelearnings.com + padelfip.com), no una estimación genérica",padelearnings.com + padelfip.com + padelapi.org · elaboración propia,True
2026-09-21,Jfa2c5f1151,Martina Fassio Goyeneche,F,36696,19,"Cifras reales de 72 torneos (padelearnings.com + padelfip.com), no una estimación genérica",padelearnings.com + padelfip.com + padelapi.org · elaboración propia,True
2026-09-21,Jf7bcd83489,Jessica Castello Lopez,F,36049,22,"Cifras reales de 72 torneos (padelearnings.com + padelfip.com), no una estimación genérica",padelearnings.com + padelfip.com + padelapi.org · elaboración propia,True
2026-09-21,J7c981678ab,Jana Montes Cabruja,F,34762,23,"Cifras reales de 72 torneos (padelearnings.com + padelfip.com), no una estimación genérica",padelearnings.com + padelfip.com + padelapi.org · elaboración propia,True
2026-09-21,J8047ca3362,Jimena Velasco Postiguillo,F,34610,19,"Cifras reales de 72 torneos (padelearnings.com + padelfip.com), no una estimación genérica",padelearnings.com + padelfip.com + padelapi.org · elaboración propia,True
2026-09-21,Jd464e7d76e,Pablo Lijo,M,33261,18,"Cifras reales de 72 torneos (padelearnings.com + padelfip.com), no una estimación genérica",padelearnings.com + padelfip.com + padelapi.org · elaboración propia,True
2026-09-21,J554e552e53,Enzo Jensen,M,32138,13,"Cifras reales de 72 torneos (padelearnings.com + padelfip.com), no una estimación genérica",padelearnings.com + padelfip.com + padelapi.org · elaboración propia,True
2026-09-21,J17b4d7d535,David Gala,M,31553,14,"Cifras reales de 72 torneos (padelearnings.com + padelfip.com), no una estimación genérica",padelearnings.com + padelfip.com + padelapi.org · elaboración propia,True
2026-09-21,J50955e1331,Marta Talavan,F,31435,21,"Cifras reales de 72 torneos (padelearnings.com + padelfip.com), no una estimación genérica",padelearnings.com + padelfip.com + padelapi.org · elaboración propia,True
2026-09-21,J228fb9df2c,Maxi Sanchez Blasco,M,31264,15,"Cifras reales de 72 torneos (padelearnings.com + padelfip.com), no una estimación genérica",padelearnings.com + padelfip.com + padelapi.org · elaboración propia,True
2026-09-21,Jc15c097110,Pablo Garcia Rodrigo,M,30938,17,"Cifras reales de 72 torneos (padelearnings.com + padelfip.com), no una estimación genérica",padelearnings.com + padelfip.com + padelapi.org · elaboración propia,True
2026-09-21,J40e71ee46d,Maria Eulalia Rodriguez Abajo,F,30891,20,"Cifras reales de 72 torneos (padelearnings.com + padelfip.com), no una estimación genérica",padelearnings.com + padelfip.com + padelapi.org · elaboración propia,True
2026-09-21,J8faea08e3e,Noa Canovas Paredes,F,30391,19,"Cifras reales de 72 torneos (padelearnings.com + padelfip.com), no una estimación genérica",padelearnings.com + padelfip.com + padelapi.org · elaboración propia,True
2026-09-21,J52168946af,Guillermo Collado Losada,M,29444,12,"Cifras reales de 72 torneos (padelearnings.com + padelfip.com), no una estimación genérica",padelearnings.com + padelfip.com + padelapi.org · elaboración propia,True
2026-09-21,J608273a413,Pol Hernandez Alvarez,M,29444,12,"Cifras reales de 72 torneos (padelearnings.com + padelfip.com), no una estimación genérica",padelearnings.com + padelfip.com + padelapi.org · elaboración propia,True
2026-09-21,J70f2211226,Luis Hernandez,M,27967,13,"Cifras reales de 72 torneos (padelearnings.com + padelfip.com), no una estimación genérica",padelearnings.com + padelfip.com + padelapi.org · elaboración propia,True
2026-09-21,J7ab2bc591f,Alix Collombon,F,27513,23,"Cifras reales de 72 torneos (padelearnings.com + padelfip.com), no una estimación genérica",padelearnings.com + padelfip.com + padelapi.org · elaboración propia,True
2026-09-21,Je31d540de7,Enrique Goenaga,M,27072,11,"Cifras reales de 72 torneos (padelearnings.com + padelfip.com), no una estimación genérica",padelearnings.com + padelfip.com + padelapi.org · elaboración propia,True
2026-09-21,J72e671c129,Gonzalo Gabriel Alfonso,M,27049,12,"Cifras reales de 72 torneos (padelearnings.com + padelfip.com), no una estimación genérica",padelearnings.com + padelfip.com + padelapi.org · elaboración propia,True
2026-09-21,Jd909009789,Luis Hernandez Quesada,M,26771,12,"Cifras reales de 72 torneos (padelearnings.com + padelfip.com), no una estimación genérica",padelearnings.com + padelfip.com + padelapi.org · elaboración propia,True
2026-09-21,J6f8b940dbb,Ksenia Sharifova,F,26629,22,"Cifras reales de 72 torneos (padelearnings.com + padelfip.com), no una estimación genérica",padelearnings.com + padelfip.com + padelapi.org · elaboración propia,True
2026-09-21,Jd763c527b4,Marta Caparros Maldonado,F,26347,22,"Cifras reales de 72 torneos (padelearnings.com + padelfip.com), no una estimación genérica",padelearnings.com + padelfip.com + padelapi.org · elaboración propia,True
2026-09-21,J915f4a7841,Sofia Saiz Vallejo,F,26185,18,"Cifras reales de 72 torneos (padelearnings.com + padelfip.com), no una estimación genérica",padelearnings.com + padelfip.com + padelapi.org · elaboración propia,True
2026-09-21,Jce70995405,David Gala Sanchez,M,26111,13,"Cifras reales de 72 torneos (padelearnings.com + padelfip.com), no una estimación genérica",padelearnings.com + padelfip.com + padelapi.org · elaboración propia,True
2026-09-21,Je644dc7be9,Juan Ignacio Rubini,M,25655,13,"Cifras reales de 72 torneos (padelearnings.com + padelfip.com), no una estimación genérica",padelearnings.com + padelfip.com + padelapi.org · elaboración propia,True
2026-09-21,J1ccf403805,Juan Ignacio De Pascual,M,24859,10,"Cifras reales de 72 torneos (padelearnings.com + padelfip.com), no una estimación genérica",padelearnings.com + padelfip.com + padelapi.org · elaboración propia,True
2026-09-21,J5eee28c5a2,Alonso Rodriguez Martinez,M,24729,10,"Cifras reales de 72 torneos (padelearnings.com + padelfip.com), no una estimación genérica",padelearnings.com + padelfip.com + padelapi.org · elaboración propia,True
2026-09-21,J6f4fcb129b,Pol Hernandez,M,24720,12,"Cifras reales de 72 torneos (padelearnings.com + padelfip.com), no una estimación genérica",padelearnings.com + padelfip.com + padelapi.org · elaboración propia,True
2026-09-21,Ja30a800420,Guillermo Collado,M,24720,12,"Cifras reales de 72 torneos (padelearnings.com + padelfip.com), no una estimación genérica",padelearnings.com + padelfip.com + padelapi.org · elaboración propia,True
2026-09-21,J9ec737a396,Enzo Jensen Sirvent,M,23955,11,"Cifras reales de 72 torneos (padelearnings.com + padelfip.com), no una estimación genérica",padelearnings.com + padelfip.com + padelapi.org · elaboración propia,True
2026-09-21,J542989ecc5,Lucia Martinez Gomez,F,23532,18,"Cifras reales de 72 torneos (padelearnings.com + padelfip.com), no una estimación genérica",padelearnings.com + padelfip.com + padelapi.org · elaboración propia,True
2026-09-21,J958b2c0265,Ignacio Piotto Albornoz,M,23036,10,"Cifras reales de 72 torneos (padelearnings.com + padelfip.com), no una estimación genérica",padelearnings.com + padelfip.com + padelapi.org · elaboración propia,True
2026-09-21,J4f83800edd,Ignacio Piotto,M,22892,12,"Cifras reales de 72 torneos (padelearnings.com + padelfip.com), no una estimación genérica",padelearnings.com + padelfip.com + padelapi.org · elaboración propia,True
2026-09-21,J5317cb6765,Laura Lujan Rodriguez,F,22668,20,"Cifras reales de 72 torneos (padelearnings.com + padelfip.com), no una estimación genérica",padelearnings.com + padelfip.com + padelapi.org · elaboración propia,True
2026-09-21,J4f8105ed8a,Teresa Navarro lopez-Barajas,F,22414,20,"Cifras reales de 72 torneos (padelearnings.com + padelfip.com), no una estimación genérica",padelearnings.com + padelfip.com + padelapi.org · elaboración propia,True
2026-09-21,Jb19fc68f15,Agueda Perez Ortiz,F,21820,18,"Cifras reales de 72 torneos (padelearnings.com + padelfip.com), no una estimación genérica",padelearnings.com + padelfip.com + padelapi.org · elaboración propia,True
2026-09-21,Jf88efe2641,Araceli Martinez,F,21435,16,"Cifras reales de 72 torneos (padelearnings.com + padelfip.com), no una estimación genérica",padelearnings.com + padelfip.com + padelapi.org · elaboración propia,True
2026-09-21,Jee49394d53,Mariano Gonzalez,M,21407,11,"Cifras reales de 72 torneos (padelearnings.com + padelfip.com), no una estimación genérica",padelearnings.com + padelfip.com + padelapi.org · elaboración propia,True
2026-09-21,Jbc19eb72db,Virginia Riera,F,21016,19,"Cifras reales de 72 torneos (padelearnings.com + padelfip.com), no una estimación genérica",padelearnings.com + padelfip.com + padelapi.org · elaboración propia,True
2026-09-21,J22df6825b2,Julieta Evangelina Bidahorria,F,20649,20,"Cifras reales de 72 torneos (padelearnings.com + padelfip.com), no una estimación genérica",padelearnings.com + padelfip.com + padelapi.org · elaboración propia,True
2026-09-21,J3fbd535bb9,Marta Borrero,F,20609,21,"Cifras reales de 72 torneos (padelearnings.com + padelfip.com), no una estimación genérica",padelearnings.com + padelfip.com + padelapi.org · elaboración propia,True
2026-09-21,Jcbe108be01,Mario Del Castillo,M,20578,6,"Cifras reales de 72 torneos (padelearnings.com + padelfip.com), no una estimación genérica",padelearnings.com + padelfip.com + padelapi.org · elaboración propia,True
2026-09-21,Ja7ef7fd3cc,Daniel Santigosa,M,20451,12,"Cifras reales de 72 torneos (padelearnings.com + padelfip.com), no una estimación genérica",padelearnings.com + padelfip.com + padelapi.org · elaboración propia,True
2026-09-21,J4c1c3082f8,Victor Ruiz,M,20276,15,"Cifras reales de 72 torneos (padelearnings.com + padelfip.com), no una estimación genérica",padelearnings.com + padelfip.com + padelapi.org · elaboración propia,True
2026-09-21,J4ac166dfca,Letizia Maria Manquillo Alarza,F,20150,20,"Cifras reales de 72 torneos (padelearnings.com + padelfip.com), no una estimación genérica",padelearnings.com + padelfip.com + padelapi.org · elaboración propia,True
2026-09-21,Jf643851e7b,Manuel Castaño Salguero,M,19973,9,"Cifras reales de 72 torneos (padelearnings.com + padelfip.com), no una estimación genérica",padelearnings.com + padelfip.com + padelapi.org · elaboración propia,True
2026-09-21,Jb87af1df79,Alvaro Cepero,M,19758,15,"Cifras reales de 72 torneos (padelearnings.com + padelfip.com), no una estimación genérica",padelearnings.com + padelfip.com + padelapi.org · elaboración propia,True
2026-09-21,J0260addac2,Flavio Abbate,M,19646,10,"Cifras reales de 72 torneos (padelearnings.com + padelfip.com), no una estimación genérica",padelearnings.com + padelfip.com + padelapi.org · elaboración propia,True
2026-09-21,Je895a77453,Luciano Capra,M,18792,8,"Cifras reales de 72 torneos (padelearnings.com + padelfip.com), no una estimación genérica",padelearnings.com + padelfip.com + padelapi.org · elaboración propia,True
2026-09-21,J57b0895b3c,Daiara Agustina Valenzuela,F,18743,15,"Cifras reales de 72 torneos (padelearnings.com + padelfip.com), no una estimación genérica",padelearnings.com + padelfip.com + padelapi.org · elaboración propia,True
2026-09-21,J39c4286d08,Noemi Aguilar Carrillo,F,18340,17,"Cifras reales de 72 torneos (padelearnings.com + padelfip.com), no una estimación genérica",padelearnings.com + padelfip.com + padelapi.org · elaboración propia,True
2026-09-21,J220847832f,Marina Lobo,F,18138,15,"Cifras reales de 72 torneos (padelearnings.com + padelfip.com), no una estimación genérica",padelearnings.com + padelfip.com + padelapi.org · elaboración propia,True
2026-09-21,Jd6a5776124,Federico Mouriño,M,17796,12,"Cifras reales de 72 torneos (padelearnings.com + padelfip.com), no una estimación genérica",padelearnings.com + padelfip.com + padelapi.org · elaboración propia,True
2026-09-21,Jdb188d98e2,Marc Quilez,M,17796,12,"Cifras reales de 72 torneos (padelearnings.com + padelfip.com), no una estimación genérica",padelearnings.com + padelfip.com + padelapi.org · elaboración propia,True
2026-09-21,J1bdcb6af3d,Lea Godallier,F,17536,15,"Cifras reales de 72 torneos (padelearnings.com + padelfip.com), no una estimación genérica",padelearnings.com + padelfip.com + padelapi.org · elaboración propia,True
2026-09-21,Jfc5510612d,Maximiliano Sanchez Blasco,M,17517,8,"Cifras reales de 72 torneos (padelearnings.com + padelfip.com), no una estimación genérica",padelearnings.com + padelfip.com + padelapi.org · elaboración propia,True
2026-09-21,J01fc387bb2,Clement Geens,M,17468,14,"Cifras reales de 72 torneos (padelearnings.com + padelfip.com), no una estimación genérica",padelearnings.com + padelfip.com + padelapi.org · elaboración propia,True
2026-09-21,Jc50798b35b,Mariano Agustin Gonzalez San Martin,M,17270,6,"Cifras reales de 72 torneos (padelearnings.com + padelfip.com), no una estimación genérica",padelearnings.com + padelfip.com + padelapi.org · elaboración propia,True
2026-09-21,Jd3cc94257a,Jose Luis Gonzalez,M,17243,11,"Cifras reales de 72 torneos (padelearnings.com + padelfip.com), no una estimación genérica",padelearnings.com + padelfip.com + padelapi.org · elaboración propia,True
2026-09-21,J9bdafce445,Manuel Castaño,M,16771,10,"Cifras reales de 72 torneos (padelearnings.com + padelfip.com), no una estimación genérica",padelearnings.com + padelfip.com + padelapi.org · elaboración propia,True
